,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1781,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3260,1,5,0.15,3230,3285,3230,43316,140878315,79114990520,24268402,KSQ
1782,088130,KR7088130000,동아엘텍,KOSDAQ,우량기업부,7410,2,-40,-0.54,7500,7550,7360,16150,119726410,79012370580,10662938,KSQ
1783,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,7340,2,-30,-0.41,7390,7390,7310,5436,39895050,78936114260,10754239,KSQ
1784,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1798,2,-18,-0.99,1816,1816,1778,119802,214994313,78797348202,43824999,KSQ
1785,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,3530,2,-15,-0.42,3675,3760,3525,769583,2805038180,78634555340,22276078,KSQ
1786,260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,19360,2,-100,-0.51,19480,19690,19360,2342,45607340,78590371200,4059420,KSQ
1787,058730,KR7058730003,다스코,KOSPI,,4050,2,-25,-0.61,4075,4100,4040,12095,49050135,78557611050,19396941,STK
1788,041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6600,2,-30,-0.45,6620,6640,6590,1534,10127070,78528535800,11898263,KSQ
1789,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,9050,1,310,3.55,8750,9100,8670,14834,132737240,78430567050,8666361,KSQ
1790,080530,KR7080530009,코디,KOSDAQ,벤처기업부,2445,1,75,3.16,2360,2445,2345,75274,180227250,78245809320,32002376,KSQ
1791,014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2210,2,-10,-0.45,2215,2265,2175,133334,296029670,78233792260,35399906,KSQ
1792,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,3145,2,-40,-1.26,3300,3300,3065,252894,800676395,78066328490,24822362,KSQ
1793,075180,KR7075180000,새론오토모티브,KOSPI,,4065,1,60,1.5,4070,4070,4010,7,28190,78048000000,19200000,STK
1794,000590,KR7000590000,CS홀딩스,KOSPI,,67500,2,-100,-0.15,67100,67600,67100,155,10450400,77927535000,1154482,STK
1795,024890,KR7024890006,대원화성,KOSPI,,1887,2,-4,-0.21,1872,1890,1871,18327,34385211,77837149824,41249152,STK
1796,039830,KR7039830005,오로라,KOSDAQ,우량기업부,7230,2,-120,-1.63,7330,7330,7220,2634,19096600,77815694700,10762890,KSQ
1797,290740,KR7290740000,액트로,KOSDAQ,벤처기업부,7730,2,-30,-0.39,7810,7810,7640,3884,29950980,77802535030,10065011,KSQ
1798,088910,KR7088910005,동우팜투테이블,KOSDAQ,중견기업부,3010,3,0,0.0,3015,3035,3000,26171,78893940,77753609640,25831764,KSQ
1799,002920,KR7002920007,유성기업,KOSPI,,2990,2,-5,-0.17,2995,2995,2985,1015,3033415,77583025000,25947500,STK
1800,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4930,2,-15,-0.3,4975,4975,4920,9370,46259045,77415247700,15702890,KSQ
1801,434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,6360,2,-100,-1.55,6430,6440,6030,25763,162704750,77403108000,12170300,KSQ
1802,065650,KR7065650004,메디프론,KOSDAQ,중견기업부,1495,1,36,2.47,1446,1531,1438,604171,904589973,77355720715,51742957,KSQ
1803,069460,KR7069460004,대호에이엘,KOSPI,,1145,2,-5,-0.43,1150,1168,1122,85208,97011998,77338905920,67544896,STK
1804,042500,KR7042500009,링네트,KOSDAQ,우량기업부,5020,1,20,0.4,5000,5080,4960,31188,155658650,77091527560,15356878,KSQ
1805,002760,KR7002760007,보락,KOSPI,,1287,1,1,0.08,1281,1289,1281,8912,11453913,77091300000,59900000,STK
1806,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,2895,3,0,0.0,2900,2920,2890,7958,23089955,76949100000,26580000,STK
1807,341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,7290,1,130,1.82,7200,7400,7200,370,2690740,76787064450,10533205,KNX
1808,027740,KR7027740000,마니커,KOSPI,,1209,1,10,0.83,1190,1211,1190,53663,64502663,76785074652,63511228,STK
1809,119650,KR7119650000,KC코트렐,KOSPI,,1506,2,-11,-0.73,1525,1525,1490,39159,58742899,76708757580,50935430,STK
1810,067920,KR7067920009,이글루,KOSDAQ,벤처기업부,6970,2,-120,-1.69,7060,7090,6940,85917,600317340,76642949430,10996119,KSQ
1811,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3065,3,0,0.0,3065,3080,3030,17339,53072495,76609996825,24995105,STK
1812,317850,KR7317850006,대모,KOSDAQ,벤처기업부,9200,2,-40,-0.43,9210,9270,9170,29440,271243410,76584664000,8324420,KSQ
1813,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,4690,1,15,0.32,4680,4725,4620,36836,172586435,76506548930,16312697,KSQ
1814,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1432,2,-1,-0.07,1425,1438,1420,44347,63211572,76476509888,53405384,KSQ
1815,122690,KR7122690001,서진오토모티브,KOSDAQ,중견기업부,3600,2,-85,-2.31,3685,3685,3600,30199,109717495,76421271600,21228131,KSQ
1816,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8490,2,-10,-0.12,8460,8520,8460,2518,21380810,76410000000,9000000,KSQ
1817,004270,KR7004270005,남성,KOSPI,,2110,2,-10,-0.47,2115,2120,2100,13379,28203725,76407657600,36212160,STK
1818,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,2010,2,-5,-0.25,2005,2015,1992,27602,55175795,76244552130,37932613,KSQ
1819,009810,KR7009810003,플레이그램,KOSPI,,601,1,1,0.17,606,610,600,3546,2144355,76176862387,126750187,STK
1820,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1580,2,-2,-0.13,1580,1590,1573,28294,44828481,76085216000,48155200,KSQ
1821,085310,KR7085310001,엔케이,KOSPI,,951,2,-5,-0.52,947,957,947,40596,38573561,76064167752,79983352,STK
1822,418250,KR7418250007,시큐레터,KOSDAQ,기술성장기업부,9520,2,-100,-1.04,9620,9650,9430,18954,180213200,75984279840,7981542,KSQ
1823,002360,KR7002360006,SH에너지화학,KOSPI,,683,1,6,0.89,683,687,677,178620,121921271,75904337590,111133730,STK
1824,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,10530,1,110,1.06,10530,10850,10350,42209,444672920,75889078200,7206940,KSQ
1825,389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,2280,2,-35,-1.51,2315,2330,2235,65623,148577185,75875766600,33278845,KSQ
1826,032940,KR7032940009,원익,KOSDAQ,중견기업부,4170,2,-55,-1.3,4240,4240,4100,48800,203472550,75865769100,18193230,KSQ
1827,265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,8490,2,-10,-0.12,8500,8530,8430,1947,16500870,75830982000,8931800,KSQ
1828,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,11230,2,-160,-1.4,11550,11550,11200,10071,114080580,75810731590,6750733,KSQ
1829,373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,4005,2,-80,-1.96,4140,4155,3910,350056,1399919410,75802635000,18927000,KSQ
1830,103840,KR7103840005,우양,KOSDAQ,중견기업부,4630,2,-30,-0.64,4650,4720,4570,28202,129904825,75776561640,16366428,KSQ
1831,323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,12000,2,-300,-2.44,12100,12180,12000,32562,390746170,75750000000,6312500,KNX
1832,352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,2365,2,-5,-0.21,2365,2390,2330,60127,141340680,75621061835,31975079,KSQ
1833,106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,4885,2,-90,-1.81,4975,5030,4800,27789,135055940,75588345485,15473561,KSQ
1834,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4570,1,10,0.22,4560,4570,4530,3430,15595655,75575968270,16537411,KSQ
1835,348080,KR7348080003,큐라티스,KOSDAQ,기술성장기업부,1785,1,1,0.06,1784,1792,1772,50239,89568490,75241337850,42152010,KSQ
1836,017180,KR7017180001,명문제약,KOSPI,,2215,1,15,0.68,2220,2225,2190,41010,90995490,75206900610,33953454,STK
1837,151910,KR7151910007,SBW생명과학,KOSDAQ,투자주의환기종목(소속부없음),399,1,5,1.27,394,399,373,877253,336728146,75160045758,188371042,KSQ
1838,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6220,2,-10,-0.16,6240,6250,6220,2814,17565900,75137600000,12080000,KSQ
1839,069920,KR7069920007,아이에스이커머스,KOSDAQ,중견기업부,2905,1,15,0.52,2895,2905,2850,10261,29557460,75025581610,25826362,KSQ
1840,255220,KR7255220006,SG,KOSDAQ,중견기업부,1470,1,12,0.82,1458,1530,1450,571624,857607296,75021782220,51035226,KSQ
1841,338100,KR7338100001,NH프라임리츠,KOSPI,,4020,2,-5,-0.12,4025,4035,4010,4282,17230765,75013200000,18660000,STK
1842,006660,KR7006660005,삼성공조,KOSPI,,9210,3,0,0.0,9210,9260,9140,5509,50674930,74843351940,8126314,STK
1843,031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,3285,2,-50,-1.5,3300,3365,3250,123339,406566560,74837217645,22781497,KSQ
1844,129260,KR7129260006,인터지스,KOSPI,,2515,2,-25,-0.98,2550,2550,2505,41168,103731695,74815903110,29747874,STK
1845,111110,KR7111110003,호전실업,KOSPI,,7660,2,-40,-0.52,7700,7700,7640,4954,37926530,74684877440,9749984,STK
1846,137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,6750,2,-80,-1.17,6830,6900,6730,8030,54398190,74651098500,11059422,KSQ
1847,094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,8920,2,-20,-0.22,8870,9090,8870,38217,342933200,74583563120,8361386,KSQ
1848,052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3235,2,-30,-0.92,3265,3285,3220,24257,78716105,74405000000,23000000,KSQ
1849,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,4520,2,-50,-1.09,4550,4570,4510,23919,108506830,74349068680,16448909,KSQ
1850,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,3830,1,45,1.19,3785,3860,3785,6128,23348250,74332640000,19408000,KSQ
1851,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,1366,2,-24,-1.73,1398,1398,1353,96001,130827844,74206941892,54324262,KSQ
1852,049550,KR7049550007,잉크테크,KOSDAQ,벤처기업부,3780,1,35,0.93,3800,3800,3720,2730,10190000,74111727060,19606277,KSQ
1853,025560,KR7025560004,미래산업,KOSPI,,2435,2,-30,-1.22,2450,2450,2395,92551,224229210,74096489950,30429770,STK
1854,003010,KR7003010006,혜인,KOSPI,,5820,2,-40,-0.68,5850,5890,5810,19906,116224900,73988187540,12712747,STK
1855,327610,KR7327610002,펨토바이오메드,KONEX,일반기업부,8800,1,10,0.11,8800,8890,8600,81,699250,73931193600,8401272,KNX
1856,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,5740,3,0,0.0,5770,5770,5670,8221,46798620,73920156240,12878076,KSQ
1857,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,14820,2,-70,-0.47,14990,14990,14650,2508,36980780,73918158600,4987730,KSQ
1858,052770,KR7052770005,아이톡시,KOSDAQ,중견기업부,1843,2,-1,-0.05,1844,1875,1830,170876,316404728,73724629616,40002512,KSQ
1859,066900,KR7066900002,디에이피,KOSDAQ,우량기업부,3235,1,5,0.15,3235,3240,3215,2399,7753420,73578467205,22744503,KSQ
1860,078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,1354,4,312,29.94,1275,1354,1269,1679503,2238795573,73400799006,54210339,KSQ
1861,465770,KR7465770006,STX그린로지스,KOSPI,,10230,1,20,0.2,10210,10290,10150,11447,116699080,73359657360,7171032,STK
1862,442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9550,1,10,0.1,9540,9550,9520,4176,39838220,73344000000,7680000,KSQ
1863,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,4760,2,-20,-0.42,4780,4790,4745,64,304795,73269766080,15392808,KSQ
1864,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,7200,2,-100,-1.37,7320,7360,7110,114484,823452010,73261533600,10175213,KSQ
1865,000850,KR7000850008,화천기공,KOSPI,,33300,1,50,0.15,33250,33550,33000,1147,38262700,73260000000,2200000,STK
1866,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4890,1,20,0.41,4890,5030,4875,2091,10247045,73209441840,14971256,KSQ
1867,133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,3125,2,-10,-0.32,3090,3180,3070,728547,2274768010,73147115625,23407077,KSQ
1868,001260,KR7001260009,남광토건,KOSPI,,7430,2,-110,-1.46,7410,7530,7410,1240,9223780,73056009960,9832572,STK
1869,014570,KR7014570006,고려제약,KOSDAQ,우량기업부,6640,1,20,0.3,6650,6670,6610,1496,9934540,73040000000,11000000,KSQ
1870,000890,KR7000890004,보해양조,KOSPI,,525,1,1,0.19,524,528,524,24901,13069216,73038067725,139120129,STK
1871,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,8720,1,90,1.04,8750,8750,8610,1619,14027430,72962045040,8367207,KSQ
1872,060850,KR7060850005,영림원소프트랩,KOSDAQ,벤처기업부,8970,2,-110,-1.21,9090,9090,8940,4571,41013460,72935070000,8131000,KSQ
1873,038010,KR7038010005,제일테크노스,KOSDAQ,중견기업부,8090,1,10,0.12,8080,8100,7970,9037,72672020,72810000000,9000000,KSQ
1874,008110,KR7008110009,대동전자,KOSPI,,6940,2,-10,-0.14,6910,6940,6870,1382,9574450,72803702180,10490447,STK
1875,009440,KR7009440009,KC그린홀딩스,KOSPI,,3245,3,0,0.0,3230,3290,3200,9314,30202630,72801510100,22434980,STK
1876,052900,KR7052900008,KX하이텍,KOSDAQ,우량기업부,1321,2,-14,-1.05,1333,1333,1313,18506,24440985,72797029957,55107517,KSQ
1877,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,6050,2,-30,-0.49,6070,6070,5980,8224,49442700,72702105850,12016877,KSQ
1878,355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,9660,2,-120,-1.23,9800,9880,9440,1189,11422450,72650638200,7520770,KSQ
1879,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,443,3,0,0.0,446,446,437,133898,59227314,72546126987,163761009,KSQ
1880,013700,KR7013700000,까뮤이앤씨,KOSPI,,1605,3,0,0.0,1606,1606,1595,2762,4410778,72469409400,45152280,STK
1881,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,5100,2,-30,-0.58,5130,5130,5090,3522,18001130,72440685600,14204056,KSQ
1882,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,6390,2,-10,-0.16,6400,6470,6360,10198,65363340,72285188040,11312236,KSQ
1883,378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,3125,1,5,0.16,3120,3140,3085,15348,47757480,72096971875,23071031,KSQ
1884,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,11830,2,-220,-1.83,12050,12200,11550,55928,659735020,72071719720,6092284,KSQ
1885,223250,KR7223250002,드림씨아이에스,KOSDAQ,중견기업부,3035,2,-5,-0.16,3030,3040,3005,16933,51136615,71957664800,23709280,KSQ
1886,014440,KR7014440002,영보화학,KOSPI,,3595,2,-15,-0.42,3600,3605,3580,7514,26965285,71900000000,20000000,STK
1887,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,6120,2,-40,-0.65,6130,6180,6080,4430,27122580,71848800000,11740000,KSQ
1888,273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,1423,1,83,6.19,1400,1530,1388,9622210,14285664774,71803985186,50459582,KSQ
1889,000650,KR7000650002,천일고속,KOSPI,,50200,1,550,1.11,50100,50600,49650,141,7077750,71746844000,1429220,STK
1890,115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,22450,1,50,0.22,22400,22500,22200,2241,50031600,71680223350,3192883,KSQ
1891,083660,KR7083660001,CSA 코스믹,KOSDAQ,관리종목(소속부없음),1168,3,0,0.0,1214,1214,1160,2579,2996435,71536707408,61247181,KSQ
1892,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,4280,1,330,8.35,4035,4280,3950,2497470,10319412420,71206355720,16636999,KSQ
1893,009180,KR7009180001,한솔로지스틱스,KOSPI,,2565,2,-10,-0.39,2575,2585,2560,30733,79024915,71184457125,27752225,STK
1894,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1297,2,-5,-0.38,1302,1310,1290,26900,34962794,71143385111,54852263,KSQ
1895,109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,623,2,-1,-0.16,623,623,610,65176,40075824,71116867948,114152276,KSQ
1896,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1050,2,-9,-0.85,1059,1061,1040,22485,23557026,71116854900,67730338,KSQ
1897,004450,KR7004450003,삼화왕관,KOSPI,,33000,2,-300,-0.9,33300,33300,32750,620,20373950,71094507000,2154379,STK
1898,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,8130,2,-10,-0.12,8110,8180,8050,13096,106068840,71058012990,8740223,KSQ
1899,010240,KR7010240000,흥국,KOSDAQ,우량기업부,5760,1,20,0.35,5740,5780,5690,4954,28305760,70978728960,12322696,KSQ
1900,115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,4560,2,-30,-0.65,4605,4615,4495,181896,825544390,70869814560,15541626,KSQ
1901,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2230,1,10,0.45,2195,2240,2195,8590,19155780,70813427000,31754900,KSQ
1902,216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,9180,1,180,2.0,9190,9190,9000,201,1810990,70789871700,7711315,KNX
1903,067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),1673,2,-20,-1.18,1678,1695,1660,17303,29012961,70751825816,42290392,KSQ
1904,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,4965,1,135,2.8,4880,5140,4840,513933,2559982710,70725024870,14244718,KSQ
1905,298060,KR7298060005,에스씨엠생명과학,KOSDAQ,기술성장기업부,3455,4,795,29.89,2655,3455,2655,1330520,4360670510,70714341840,20467248,KSQ
1906,102280,KR7102280005,쌍방울,KOSPI,,269,0,0,0.0,0,0,0,0,0,70637282701,262592129,STK
1907,000105,KR7000101006,유한양행우,KOSPI,,59800,1,700,1.18,59200,60000,59100,1041,61931200,70620212000,1180940,STK
1908,001550,KR7001550003,조비,KOSPI,,13600,1,80,0.59,13500,13640,13500,2183,29562230,70614450400,5192239,STK
1909,067170,KR7067170001,오텍,KOSDAQ,중견기업부,4585,2,-10,-0.22,4580,4650,4550,5023,22992700,70570508925,15391605,KSQ
1910,026940,KR7026940007,부국철강,KOSPI,,3525,2,-40,-1.12,3560,3585,3475,94853,334892805,70500000000,20000000,STK
1911,013720,KR7013720008,CBI,KOSDAQ,중견기업부,1644,1,14,0.86,1644,1657,1630,45653,75008045,70419405072,42834188,KSQ
1912,050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,10430,2,-10,-0.1,10330,10440,10330,1368,14165710,70412930000,6751000,KSQ
1913,042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,403,2,-1,-0.25,400,404,400,28870,11597698,70307749551,174460917,KSQ
1914,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,3190,1,10,0.31,3240,3415,3055,772604,2544213780,70262196730,22025767,KSQ
1915,100220,KR7100220003,비상교육,KOSPI,,5400,1,10,0.19,5270,5410,5180,288314,1531832440,70182401400,12996741,STK
1916,088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,4055,2,-65,-1.58,4120,4200,4030,23922,97264380,70177816950,17306490,KSQ
1917,044060,KR7044060002,조광ILI,KOSDAQ,관리종목(소속부없음),732,0,0,0.0,0,0,0,0,0,70075958688,95732184,KSQ
1918,013360,KR7013360003,일성건설,KOSPI,,1297,2,-23,-1.74,1323,1325,1290,43069,56066750,70070269360,54024880,STK
1919,007680,KR7007680002,대원,KOSDAQ,우량기업부,5210,1,40,0.77,5180,5210,5180,377,1961140,70056129540,13446474,KSQ
1920,090080,KR7090080003,평화산업,KOSPI,,1276,2,-13,-1.01,1288,1288,1273,42700,54588160,70055282484,54902259,STK
1921,147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,3490,2,-35,-0.99,3510,3540,3485,10030,35149530,69800000000,20000000,KSQ
1922,002630,KR7002630002,오리엔트바이오,KOSPI,,588,1,3,0.51,585,591,584,24338,14288315,69726806940,118583005,STK
1923,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,2605,2,-20,-0.76,2560,2620,2560,15318,39484290,69528648300,26690460,KSQ
1924,393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,4525,2,-5,-0.11,4580,4640,4420,266002,1202471465,69488361600,15356544,KSQ
1925,277410,KR7277410007,인산가,KOSDAQ,벤처기업부,1809,2,-12,-0.66,1819,1829,1809,45849,83187329,69387431301,38356789,KSQ
1926,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3580,2,-30,-0.83,3610,3630,3580,3157,11360650,69347009340,19370673,KSQ
1927,002795,KR7002791002,아모레G우,KOSPI,,10760,2,-220,-2.0,10970,10970,10720,965,10436960,69334965200,6443770,STK
1928,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1234,2,-5,-0.4,1230,1240,1226,30990,38144213,69316014774,56171811,KSQ
1929,155660,KR7155660004,DSR,KOSPI,,4330,2,-25,-0.57,4355,4365,4325,3035,13185725,69280000000,16000000,STK
1930,038460,KR7038460002,바이오스마트,KOSDAQ,벤처기업부,3250,3,0,0.0,3255,3255,3205,4786,15482945,69214902250,21296893,KSQ
1931,075970,KR7075970004,동국알앤에스,KOSDAQ,우량기업부,3760,1,25,0.67,3760,3770,3725,39401,147466625,69184000000,18400000,KSQ
1932,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),1749,1,16,0.92,1711,1762,1711,36044,62569690,69005771835,39454415,KSQ
1933,008250,KR7008250003,이건산업,KOSPI,,6300,3,0,0.0,6320,6330,6290,1921,12096920,69001600500,10952635,STK
1934,002220,KR7002220002,한일철강,KOSPI,,2580,3,0,0.0,2580,2635,2580,2307,5990855,68879446800,26697460,STK
1935,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,6450,1,30,0.47,6460,6500,6420,407,2616560,68870713500,10677630,KSQ
1936,021050,KR7021050000,서원,KOSPI,,1449,2,-41,-2.75,1476,1502,1430,770991,1122340425,68790680910,47474590,STK
1937,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,7460,1,20,0.27,7530,7530,7380,11471,85344890,68633671040,9200224,KSQ
1938,004410,KR7004410007,서울식품,KOSPI,,183,3,0,0.0,182,183,182,95973,17505938,68580267297,374755559,STK
